,Answer,Problem,group_number,Class,SD,AvgPSAR,AvgPSS,AvgPSNS,PSDAR,PSDS,PSDNS,AvgCS,AvgB,AvgPS,AvgConf,AvgDiff,cluster,pred,probas
614,4,MagicPotion,72,0,0.16666666666666666,0.12916666666666665,0.23333333333333334,0.10833333333333332,0.037500000000000006,-0.06666666666666671,0.05833333333333333,0.21201944811172246,0.017364969135802467,0.3916666666666666,0.35000000000000003,0.7999999999999999,0,0,0.06533081720116718
615,8,MagicPotion,72,0,0.5555555555555556,0.4513888888888889,0.57,0.303125,0.10416666666666667,-0.014444444444444373,0.2524305555555556,0.2383048641002371,0.016613811728395062,0.5599999999999999,0.6500000000000001,0.36,0,0,0.3787156954939853
616,10,MagicPotion,72,0,0.027777777777777776,0.06388888888888887,0.3,0.057142857142857134,-0.036111111111111115,-0.2722222222222222,-0.02936507936507936,0.486351385404227,0.044506172839506176,0.1,0.3,0.9,0,0,0.04757446996037752
617,16,MagicPotion,72,0,0.0,0.062499999999999986,0.0,0.062499999999999986,-0.062499999999999986,0.0,-0.062499999999999986,0.0,0.0,0.0,0.0,0.0,0,0,0.013212446868789746
618,60,MagicPotion,72,0,0.0,0.04166666666666666,0.0,0.04166666666666666,-0.04166666666666666,0.0,-0.04166666666666666,0.0,0.0,0.0,0.0,0.0,0,0,0.01161651984121453
619,ABC,Pills,73,0,0.2333333333333333,0.3533333333333333,0.5142857142857142,0.3043478260869565,-0.12,-0.2809523809523809,-0.0710144927536232,0.251305459864262,0.057328042328042325,0.5,0.5714285714285714,,0,0,0.14692777520449582
620,ACB,Pills,73,1,0.26666666666666666,0.3133333333333333,0.4,0.2818181818181818,-0.04666666666666669,-0.13333333333333336,-0.015151515151515138,0.17442949606872246,0.0312962962962963,0.4,0.5625,,0,0,0.19618380346472625
621,BCA,Pills,73,0,0.1,0.25666666666666665,0.4333333333333333,0.23703703703703705,-0.15666666666666665,-0.3333333333333333,-0.13703703703703699,0.4991308222893902,0.11648148148148148,0.5666666666666667,0.5,,0,0,0.14074487061188842
622,BAC,Pills,73,0,0.2,0.2933333333333333,0.4,0.26666666666666666,-0.09333333333333332,-0.2,-0.06666666666666665,0.3491169405331809,0.07657407407407409,0.4166666666666667,0.4833333333333334,,0,0,0.15884146316542053
623,CAB,Pills,73,0,0.16666666666666666,0.3133333333333333,0.4,0.29600000000000004,-0.1466666666666667,-0.23333333333333334,-0.12933333333333333,0.16601856189787226,0.0292962962962963,0.38,0.5,,0,0,0.09631378066060638
624,CBA,Pills,73,0,0.03333333333333333,0.2833333333333334,0.7,0.2689655172413793,-0.2500000000000001,-0.6666666666666666,-0.235632183908046,0.6974268442554887,0.17185185185185184,0.4,0.5,,0,0,0.08256773578617213
625,ABC,Pills,74,0,0.2,0.4133333333333333,0.5,0.39166666666666666,-0.21333333333333326,-0.3,-0.19166666666666665,0.37557917692902215,0.08000000000000003,0.4833333333333333,0.6666666666666666,,0,0,0.14133557823669834
626,ACB,Pills,74,1,0.43333333333333335,0.4733333333333333,0.4769230769230769,0.4705882352941176,-0.039999999999999925,-0.043589743589743546,-0.037254901960784285,0.3251919331811229,0.07103988603988604,0.4461538461538461,0.6307692307692307,,0,0,0.25168640831199673
627,BCA,Pills,74,0,0.06666666666666668,0.3533333333333333,0.6499999999999999,0.33214285714285713,-0.2866666666666667,-0.5833333333333333,-0.2654761904761905,1.0075582074209075,0.2560185185185185,0.45,0.8500000000000001,,0,0,0.10183949126664052
628,BAC,Pills,74,0,0.2,0.33,0.5,0.2875,-0.12999999999999995,-0.3,-0.08749999999999998,0.8314599144903129,0.2128703703703704,0.43333333333333335,0.6833333333333332,,0,0,0.22432388457695907
629,CAB,Pills,74,0,0.06666666666666668,0.3766666666666667,0.45,0.3714285714285714,-0.31000000000000005,-0.38333333333333336,-0.30476190476190473,0.3810413250320371,0.060462962962962975,0.35,0.7,,0,0,0.06728700236805862
630,CBA,Pills,74,0,0.03333333333333333,0.3499999999999999,0.1,0.35862068965517235,-0.3166666666666666,-0.06666666666666668,-0.32528735632183897,0.17783549783549785,0.025740740740740745,0.6,1.0,,0,0,0.049780986059374054
631,ABC,Pills,75,0,0.3,0.33,0.4444444444444444,0.2809523809523809,-0.029999999999999968,-0.14444444444444446,0.01904761904761904,0.4537465450134128,0.08382716049382716,0.4888888888888888,0.5333333333333332,,0,0,0.3777192634528842
632,ACB,Pills,75,1,0.36666666666666653,0.3966666666666666,0.4545454545454546,0.3631578947368421,-0.029999999999999968,-0.087878787878788,0.0035087719298245727,0.3557414807134381,0.07284511784511784,0.4454545454545455,0.7454545454545454,,0,0,0.38797157014073075
633,BCA,Pills,75,0,0.03333333333333333,0.3033333333333334,0.1,0.31034482758620696,-0.2700000000000001,-0.06666666666666668,-0.27701149425287364,0.5101614329942503,0.0975925925925926,0.3,0.2,,0,0,0.025337720487002596
634,BAC,Pills,75,0,0.2333333333333333,0.3366666666666666,0.4571428571428571,0.3,-0.10333333333333328,-0.2238095238095238,-0.06666666666666665,0.5291072553679422,0.12148148148148147,0.4571428571428571,0.6428571428571429,,0,0,0.27871998827886013
635,CAB,Pills,75,0,0.03333333333333333,0.29999999999999993,0.4,0.296551724137931,-0.2666666666666666,-0.3666666666666667,-0.2632183908045977,0.7131043956043956,0.1448148148148148,0.2,0.6,,0,0,0.03297315151387835
636,CBA,Pills,75,0,0.03333333333333333,0.2966666666666666,0.4,0.293103448275862,-0.26333333333333325,-0.3666666666666667,-0.25977011494252866,0.3441758241758241,0.044259259259259255,0.7,0.4,,0,0,0.08658983704755552
637,ABC,Pills,76,0,0.17647058823529413,0.3235294117647059,0.5166666666666667,0.28214285714285714,-0.14705882352941174,-0.34019607843137256,-0.105672268907563,0.3192454019207889,0.05547049211841599,0.5,0.65,,0,0,0.24985255698187187
638,ACB,Pills,76,1,0.4117647058823529,0.3426470588235294,0.4321428571428571,0.28,0.0691176470588235,-0.020378151260504185,0.1317647058823529,0.2362103333713297,0.03471010463008733,0.4392857142857143,0.7071428571428571,,0,0,0.4656905350120642
639,BCA,Pills,76,0,0.14705882352941174,0.2617647058823529,0.28,0.2586206896551724,-0.11470588235294113,-0.13294117647058826,-0.1115618661257606,0.4243094740524199,0.07769925028835062,0.36,0.4,,0,0,0.0586062142917636
640,BAC,Pills,76,0,0.2058823529411765,0.27352941176470585,0.4142857142857143,0.23703703703703705,-0.0676470588235294,-0.2084033613445378,-0.03115468409586056,0.4664763164139664,0.09686521667490523,0.4428571428571429,0.5428571428571428,,0,0,0.24037850156553908
641,CAB,Pills,76,0,0.05882352941176471,0.27058823529411763,0.2,0.275,-0.2117647058823529,-0.1411764705882353,-0.21617647058823525,0.21880788423815897,0.024988465974625142,0.3,0.3,,0,0,0.01878018157487029
642,CBA,Pills,76,0,0.0,0.26617647058823524,0.0,0.26617647058823524,-0.26617647058823524,0.0,-0.26617647058823524,0.0,0.0,0.0,0.0,,0,0,0.007866664011942182
665,a1,Traveler,81,0,0.13333333333333333,0.20833333333333334,0.425,0.175,-0.07500000000000004,-0.29166666666666663,-0.041666666666666664,0.17121135480026836,0.049201388888888885,0.3625,0.6000000000000001,0.375,0,0,0.06385900771778405
666,a2,Traveler,81,1,0.4666666666666667,0.30999999999999994,0.3821428571428571,0.246875,0.15666666666666673,0.08452380952380956,0.21979166666666666,0.09463591468526457,0.0233234126984127,0.42857142857142855,0.5785714285714284,0.5071428571428571,0,1,0.7977143820875584
667,a3,Traveler,81,0,0.1,0.1916666666666667,0.5666666666666667,0.15,-0.0916666666666667,-0.4666666666666667,-0.04999999999999999,0.3281546631246557,0.09277777777777778,0.5666666666666667,0.7999999999999999,0.4666666666666667,0,0,0.05269637493009395
668,a4,Traveler,81,0,0.3,0.29,0.4722222222222222,0.2119047619047619,0.010000000000000007,-0.17222222222222222,0.08809523809523809,0.09734737552230928,0.031620370370370375,0.5222222222222221,0.7222222222222222,0.4777777777777778,0,0,0.3775920577033179
669,a1,Traveler,82,0,0.03333333333333333,0.1583333333333333,0.25,0.15517241379310345,-0.12499999999999994,-0.21666666666666667,-0.1218390804597701,0.24387917329093803,0.056527777777777774,0.35,0.1,0.5,0,0,0.01513839071021098
670,a2,Traveler,82,1,0.5333333333333333,0.33333333333333337,0.421875,0.23214285714285715,0.2,0.11145833333333333,0.3011904761904762,0.13350330791321582,0.029131944444444443,0.378125,0.33124999999999993,0.6625,0,1,0.5720364430486173
671,a3,Traveler,82,0,0.06666666666666668,0.17833333333333332,0.45,0.1589285714285714,-0.11166666666666664,-0.38333333333333336,-0.09226190476190473,0.2951053418266509,0.08861111111111111,0.575,0.30000000000000004,0.6000000000000001,0,0,0.01980770777666595
672,a4,Traveler,82,0,0.36666666666666653,0.33,0.4363636363636363,0.2684210526315789,0.03666666666666663,-0.0696969696969697,0.09824561403508768,0.2046327952997424,0.05914141414141414,0.5181818181818181,0.490909090909091,0.5363636363636363,0,0,0.3851834236693358
673,a1,Traveler,83,0,0.08823529411764706,0.1897058823529412,0.4000000000000001,0.1693548387096774,-0.10147058823529413,-0.31176470588235305,-0.08111954459203034,0.19576657579318035,0.053897058823529416,0.4333333333333333,0.6666666666666666,0.4333333333333333,0,0,0.046751227400821875
674,a2,Traveler,83,1,0.35294117647058826,0.3088235294117647,0.4916666666666667,0.20909090909090908,0.04411764705882354,-0.13872549019607844,0.14385026737967918,0.103876367625269,0.02735294117647058,0.4541666666666666,0.5583333333333333,0.6166666666666667,0,1,0.5397310219464705
675,a3,Traveler,83,0,0.14705882352941174,0.20735294117647055,0.45,0.16551724137931031,-0.0602941176470588,-0.3029411764705883,-0.018458417849898545,0.18279110090264086,0.05114705882352941,0.3,0.4,0.6200000000000001,0,0,0.0471563164302239
676,a4,Traveler,83,0,0.4117647058823529,0.29411764705882354,0.4321428571428571,0.1975,0.11764705882352937,-0.020378151260504185,0.2142647058823529,0.15335103941733624,0.038723739495798326,0.5535714285714285,0.7142857142857143,0.4857142857142857,0,1,0.7050145727749577
677,Less than 7 moves,RH1,84,0,0.06666666666666668,0.10466666666666667,0.45,0.08,-0.038000000000000006,-0.38333333333333336,-0.013333333333333336,0.3329714003402956,0.058062962962962976,0.7749999999999999,0.8500000000000001,0.15000000000000002,0,0,0.05416915216541662
678,7 moves,RH1,84,0,0.1,0.18366666666666664,0.5666666666666667,0.1411111111111111,-0.08366666666666661,-0.4666666666666667,-0.0411111111111111,0.3944141304313888,0.07311851851851853,0.9,0.8000000000000002,0.16666666666666666,0,0,0.05272463993143913
679,8 moves,RH1,84,1,0.5333333333333333,0.3516666666666666,0.51875,0.16071428571428573,0.1816666666666667,0.014583333333333282,0.3726190476190476,0.1691085123518598,0.022835185185185188,0.73,0.73125,0.23125,0,1,0.6780940402694269
680,9 moves,RH1,84,0,0.1,0.14566666666666664,0.4666666666666666,0.11,-0.04566666666666663,-0.3666666666666666,-0.009999999999999995,0.2669937981640109,0.04805555555555555,0.6466666666666667,0.7333333333333334,0.26666666666666666,0,0,0.05243767456566373
681,10 moves,RH1,84,0,0.06666666666666668,0.08433333333333336,0.3,0.06892857142857144,-0.01766666666666669,-0.2333333333333333,-0.0022619047619047705,0.2903494029190624,0.058518518518518525,0.945,0.8500000000000001,0.7,0,0,0.06107816007655011
682,More than 10 moves,RH1,84,0,0.13333333333333333,0.13,0.4,0.08846153846153848,0.003333333333333327,-0.2666666666666667,0.04487179487179487,0.3055758814330962,0.06400462962962962,0.75,0.875,0.45,0,0,0.12703906590954384
683,Less than 7 moves,RH1,85,0,0.1,0.10833333333333332,0.25,0.09259259259259256,-0.00833333333333332,-0.15,0.007407407407407431,0.3846149008359683,0.05736296296296296,0.6633333333333333,0.5333333333333333,0.4000000000000001,0,0,0.049989225182150245
684,7 moves,RH1,85,0,0.13333333333333333,0.2103333333333333,0.3625,0.18692307692307691,-0.07699999999999999,-0.22916666666666666,-0.05358974358974361,0.1451518703847416,0.02125,0.6625,0.7,0.325,0,0,0.0767392772033693
685,8 moves,RH1,85,1,0.4,0.31299999999999994,0.525,0.1716666666666667,0.08700000000000008,-0.125,0.2283333333333333,0.16464764796864229,0.021603703703703698,0.6983333333333334,0.8250000000000001,0.25833333333333336,0,1,0.6530663760258673
686,9 moves,RH1,85,0,0.13333333333333333,0.128,0.24750000000000005,0.1096153846153846,0.005333333333333329,-0.1141666666666667,0.02371794871794873,0.2122859169790905,0.03203055555555556,0.6825,0.9,0.375,0,0,0.0931267897447687
687,10 moves,RH1,85,0,0.13333333333333333,0.125,0.2125,0.11153846153846153,0.008333333333333331,-0.07916666666666666,0.02179487179487181,0.22409336127522766,0.03486111111111112,0.7625,0.75,0.375,0,0,0.0718249799578348
688,More than 10 moves,RH1,85,0,0.1,0.11533333333333333,0.45,0.07814814814814815,-0.015333333333333326,-0.35,0.02185185185185186,0.2647766177177942,0.04685185185185185,0.4233333333333333,0.9666666666666668,0.7333333333333334,0,0,0.21687428415163001
689,Less than 7 moves,RH1,86,0,0.03333333333333333,0.06600000000000003,0.05,0.06655172413793105,-0.032666666666666684,-0.01666666666666667,-0.03321839080459772,0.09414820473644003,0.014629629629629631,0.6,0.8,0.8,0,0,0.07426075681911584
690,7 moves,RH1,86,0,0.13333333333333333,0.13200000000000006,0.095,0.13769230769230772,0.0013333333333332975,0.03833333333333333,-0.0043589743589743934,0.2725004907709512,0.050426851851851855,0.6475,0.5,0.35,0,0,0.05233644284125023
691,8 moves,RH1,86,1,0.4,0.308,0.4525000000000001,0.21166666666666667,0.09200000000000004,-0.05250000000000005,0.18833333333333332,0.13269005000616438,0.016980555555555558,0.7575,0.6,0.275,0,0,0.4520419547495371
692,9 moves,RH1,86,0,0.16666666666666666,0.1993333333333333,0.18000000000000002,0.2032,-0.03266666666666665,-0.013333333333333364,-0.03653333333333333,0.13226995267288186,0.016742962962962966,0.562,0.7,0.48,0,0,0.09054744158277503
693,10 moves,RH1,86,0,0.1,0.163,0.18333333333333332,0.16074074074074074,-0.063,-0.08333333333333334,-0.060740740740740734,0.144417690201141,0.016462962962962964,0.7600000000000001,0.9,0.3666666666666667,0,0,0.07265592861723694
694,More than 10 moves,RH1,86,0,0.16666666666666666,0.13166666666666665,0.28,0.102,0.035,-0.11333333333333336,0.06466666666666666,0.13756053286429865,0.0208562962962963,0.344,0.78,0.4400000000000001,0,0,0.2814621110172759
695,Less than 7 moves,RH1,87,0,0.03225806451612903,0.1170967741935484,0.3,0.111,-0.08483870967741935,-0.2677419354838709,-0.07874193548387097,0.2297105961747107,0.026240027748872696,0.08,0.6,0.6,0,0,0.0943269790997803
696,7 moves,RH1,87,0,0.2903225806451613,0.16999999999999998,0.2288888888888889,0.1459090909090909,0.12032258064516133,0.061433691756272425,0.1444134897360704,0.231127469776894,0.03174408987551547,0.6177777777777779,0.6777777777777778,0.4333333333333333,0,0,0.3220666382088483
697,8 moves,RH1,87,1,0.4516129032258064,0.3519354838709677,0.557142857142857,0.18294117647058825,0.0996774193548387,-0.1055299539170506,0.2686717267552182,0.15769192701560447,0.02047259303305089,0.7885714285714286,0.8571428571428573,0.2857142857142857,0,1,0.6751633697165156
698,9 moves,RH1,87,0,0.0967741935483871,0.17709677419354833,0.43333333333333335,0.14964285714285716,-0.08032258064516122,-0.3365591397849462,-0.05286866359447007,0.28659923341322074,0.04550526072378309,0.6,0.6333333333333333,0.4,0,0,0.05033478657342662
699,10 moves,RH1,87,0,0.0967741935483871,0.08838709677419354,0.23333333333333334,0.07285714285714286,0.008387096774193553,-0.13655913978494627,0.02391705069124424,0.3258767930214785,0.04950167649439241,0.6666666666666666,0.6333333333333334,0.4666666666666666,0,0,0.07022455550067022
700,More than 10 moves,RH1,87,0,0.03225806451612903,0.09548387096774197,0.45,0.08366666666666668,-0.06322580645161292,-0.41774193548387095,-0.05140860215053765,0.35928518584577657,0.057557232049947976,0.75,1.0,0.5,0,0,0.05312131085947508
701,Less than 13 moves,RH2,88,0,0.02631578947368421,0.06868421052631579,0.2,0.06513513513513514,-0.04236842105263158,-0.1736842105263158,-0.038819345661450934,0.2182330216001575,0.02759695290858726,0.1,0.7,1.0,0,0,0.1818951213539746
702,13 moves,RH2,88,0,0.02631578947368421,0.10052631578947367,0.25,0.09648648648648647,-0.07421052631578948,-0.2236842105263158,-0.07017069701280228,0.30925347629366284,0.04325484764542937,0.1,0.2,0.5,0,0,0.017250713756217874
703,14 moves,RH2,88,0,0.07894736842105263,0.14789473684210527,0.21666666666666665,0.142,-0.06894736842105265,-0.13771929824561402,-0.06305263157894736,0.26998470117115664,0.03629578331794398,0.6333333333333333,0.5,0.8333333333333334,0,0,0.03081542630380959
704,15 moves,RH2,88,1,0.2631578947368421,0.19131578947368424,0.35500000000000004,0.13285714285714287,0.07184210526315785,-0.09184210526315796,0.13030075187969922,0.2741251900808083,0.04686572483841182,0.4980000000000001,0.5399999999999999,0.74,0,0,0.22532242604815092
705,16 moves,RH2,88,0,0.10526315789473684,0.15657894736842107,0.2475,0.14588235294117646,-0.05131578947368423,-0.14223684210526316,-0.040619195046439634,0.20717733013257264,0.029905724838411817,0.375,0.575,0.8,0,0,0.046317372668349635
706,More than 16 moves,RH2,88,0,0.5,0.335,0.5126315789473684,0.1573684210526316,0.16500000000000006,-0.012631578947368438,0.3426315789473684,0.16217792245919027,0.021956602031394275,0.5342105263157895,0.7263157894736842,0.8105263157894737,0,1,0.8240328940175317
707,Less than 13 moves,RH2,89,0,0.02631578947368421,0.06263157894736841,0.05,0.06297297297297297,-0.036315789473684204,-0.023684210526315797,-0.03665718349928876,0.04014989360457045,0.004441366574330564,0.18,0.8,0.9,0,0,0.06527712018146582
708,13 moves,RH2,89,0,0.05263157894736842,0.08552631578947369,0.175,0.08055555555555555,-0.03289473684210527,-0.12236842105263156,-0.027923976608187132,0.21759977441776815,0.021897506925207755,0.15,0.4,0.95,0,0,0.038029030180550774
709,14 moves,RH2,89,0,0.13157894736842105,0.15210526315789472,0.2,0.14484848484848487,-0.02052631578947367,-0.06842105263157898,-0.01326953748006382,0.18883834052311485,0.02527469990766389,0.5700000000000001,0.6799999999999999,0.5,0,0,0.06495903374308128
710,15 moves,RH2,89,1,0.2894736842105263,0.2347368421052632,0.3318181818181818,0.1951851851851852,0.05473684210526317,-0.04234449760765546,0.09428849902534113,0.1301274892691583,0.016015050784856873,0.4745454545454546,0.6545454545454544,0.7090909090909091,0,0,0.40694534962857387
711,16 moves,RH2,89,0,0.18421052631578946,0.1726315789473684,0.31428571428571433,0.1406451612903226,0.01157894736842105,-0.13007518796992487,0.043565365025466866,0.1945259162329404,0.02446016356681176,0.4428571428571429,0.7,0.8142857142857142,0,0,0.11295577016845786
712,More than 16 moves,RH2,89,0,0.3157894736842105,0.2923684210526315,0.4433333333333333,0.22269230769230766,0.02342105263157901,-0.1275438596491228,0.09309716599190283,0.21775373791670324,0.03398522622345337,0.5125,0.6333333333333334,0.8833333333333333,0,0,0.3617093181753774
713,Less than 13 moves,RH2,90,0,0.05128205128205128,0.07076923076923078,0.06000000000000001,0.07135135135135136,-0.0194871794871795,-0.008717948717948723,-0.02006930006930008,0.14728233999487306,0.016143863686171378,0.04,0.45,0.7,0,0,0.0424620842573473
714,13 moves,RH2,90,0,0.15384615384615385,0.09435897435897436,0.17333333333333334,0.08,0.059487179487179485,-0.019487179487179485,0.07384615384615385,0.23030968285684086,0.030622638614946306,0.285,0.5,0.6833333333333335,0,0,0.1790102677536109
715,14 moves,RH2,90,0,0.07692307692307693,0.1487179487179487,0.4000000000000001,0.12777777777777774,-0.07179487179487176,-0.32307692307692315,-0.05085470085470081,0.3171355763072692,0.036770216962524666,0.3,0.4,0.7333333333333334,0,0,0.031178521331571608
716,15 moves,RH2,90,1,0.3333333333333333,0.24230769230769236,0.3538461538461538,0.18653846153846151,0.09102564102564098,-0.020512820512820492,0.1467948717948718,0.1891889278862768,0.021497611220688145,0.4938461538461538,0.6923076923076922,0.7384615384615384,0,1,0.6068794336632999
717,16 moves,RH2,90,0,0.10256410256410256,0.19538461538461535,0.375,0.17485714285714282,-0.09282051282051282,-0.2724358974358975,-0.07229304029304026,0.2101874308976964,0.023616726934034632,0.4075,0.4,0.675,0,0,0.03857049766165667
718,More than 16 moves,RH2,90,0,0.28205128205128205,0.2484615384615385,0.4036363636363636,0.1875,0.033589743589743586,-0.12158508158508152,0.09455128205128203,0.184767650599556,0.027842737035044727,0.34545454545454546,0.5454545454545454,0.7727272727272727,0,1,0.5414585959163342
719,Less than 17 moves,RH3,91,0,0.13513513513513514,0.09405405405405404,0.3,0.061875,0.04108108108108111,-0.16486486486486485,0.07326013513513514,0.18648200781279975,0.022482468955441932,0.326,0.72,0.62,0,0,0.42089981845534236
720,17 moves,RH3,91,0,0.08108108108108109,0.14054054054054055,0.11666666666666665,0.14264705882352946,-0.05945945945945946,-0.03558558558558557,-0.06156597774244835,0.2668484957437309,0.033491778264751235,0.5166666666666666,0.7000000000000001,0.6000000000000001,0,0,0.05142363812556877
721,18 moves,RH3,91,1,0.35135135135135137,0.2708108108108108,0.4438461538461539,0.17708333333333334,0.08054054054054055,-0.09249480249480252,0.17426801801801806,0.2743198915657825,0.037393695566668536,0.6384615384615385,0.7769230769230767,0.5846153846153846,0,0,0.41333131171513865
722,19 moves,RH3,91,0,0.054054054054054064,0.15459459459459465,0.275,0.14771428571428574,-0.10054054054054057,-0.220945945945946,-0.09366023166023167,0.20051368219223115,0.02621895544192842,0.945,1.0,0.55,0,0,0.05303219059756453
723,20 moves,RH3,91,0,0.08108108108108109,0.12972972972972974,0.15000000000000002,0.12794117647058825,-0.04864864864864865,-0.06891891891891894,-0.04686009538950717,0.12029989128808115,0.012236222709195685,0.5333333333333333,0.5,0.5666666666666667,0,0,0.03639851580444534
724,More than 20 moves,RH3,91,0,0.2972972972972973,0.2102702702702703,0.4681818181818182,0.10115384615384616,0.08702702702702703,-0.17088452088452089,0.1961434511434512,0.2437690518441225,0.034727677800650766,0.5545454545454546,0.7909090909090909,0.7727272727272727,0,0,0.4346700453171053
725,Less than 17 moves,RH3,92,0,0.0,0.08513513513513514,0.0,0.08513513513513514,-0.08513513513513514,0.0,-0.08513513513513514,0.0,0.0,0.0,0.0,0.0,0,0,0.011084929350327687
726,17 moves,RH3,92,0,0.2432432432432433,0.13837837837837835,0.2411111111111111,0.10535714285714284,0.1048648648648649,0.002132132132132148,0.1378861003861004,0.14922081955073907,0.012835002570137706,0.5022222222222222,0.5111111111111111,0.5999999999999999,0,0,0.24452292442091936
727,18 moves,RH3,92,1,0.32432432432432434,0.2564864864864865,0.375,0.1996,0.06783783783783788,-0.050675675675675665,0.12472432432432436,0.11524065922201986,0.010657024592159729,0.5225000000000001,0.6416666666666666,0.5166666666666666,0,0,0.4238172781361527
728,19 moves,RH3,92,0,0.16216216216216214,0.18729729729729733,0.3133333333333333,0.16290322580645164,-0.02513513513513516,-0.15117117117117113,-0.0007410636442894691,0.1922983837286513,0.022946514081649216,0.6716666666666665,0.6499999999999999,0.5333333333333333,0,0,0.06839399477178607
729,20 moves,RH3,92,0,0.16216216216216214,0.15702702702702706,0.16666666666666666,0.15516129032258064,0.005135135135135138,-0.004504504504504486,0.007000871839581535,0.25872850090218336,0.038601168736303884,0.4283333333333334,0.6833333333333335,0.6333333333333333,0,0,0.08310742260001636
730,More than 20 moves,RH3,92,0,0.10810810810810813,0.17567567567567569,0.3125,0.1590909090909091,-0.06756756756756757,-0.20439189189189189,-0.050982800982800974,0.22143248558482814,0.027981799366934502,0.325,0.675,0.825,0,0,0.05396075370647711
731,Less than 17 moves,RH3,93,0,0.10256410256410256,0.09307692307692306,0.2625,0.07371428571428572,0.009487179487179505,-0.15993589743589745,0.028849816849816832,0.20935954214847152,0.033007390970852514,0.3575,0.275,0.675,0,0,0.04111560872966899
732,17 moves,RH3,93,0,0.1282051282051282,0.15230769230769228,0.28200000000000003,0.13323529411764706,-0.02410256410256409,-0.15379487179487186,-0.0050301659125188405,0.21773181746339496,0.03429307473153627,0.39799999999999996,0.7,0.58,0,0,0.07298657475109531
733,18 moves,RH3,93,1,0.3076923076923077,0.20153846153846156,0.2958333333333333,0.15962962962962962,0.10615384615384617,0.011858974358974372,0.1480626780626781,0.12156523918928408,0.013490724304185844,0.43083333333333335,0.65,0.6833333333333332,0,0,0.4938936685766449
734,19 moves,RH3,93,0,0.10256410256410256,0.19846153846153844,0.3375,0.18257142857142852,-0.09589743589743588,-0.23493589743589746,-0.08000732600732599,0.2859198118992394,0.03903174994521148,0.4875,0.675,0.5,0,0,0.051249043511315914
735,20 moves,RH3,93,0,0.07692307692307693,0.15076923076923074,0.16666666666666666,0.14944444444444446,-0.07384615384615384,-0.08974358974358973,-0.07252136752136751,0.2927231995716527,0.04966031119877274,0.7666666666666666,0.9,0.8333333333333334,0,0,0.055528643845539974
736,More than 20 moves,RH3,93,0,0.28205128205128205,0.20384615384615384,0.31818181818181823,0.15892857142857145,0.07820512820512822,-0.03613053613053618,0.1231227106227106,0.15280995911425382,0.01909835833681988,0.3909090909090909,0.6272727272727273,0.8454545454545456,0,0,0.43781031848729696
737,Picture A,RH_4,94,0,0.1,0.14333333333333334,0.5499999999999999,0.09814814814814816,-0.043333333333333335,-0.45,0.0018518518518518406,0.2721428571428572,0.04981481481481482,0.7166666666666667,0.7999999999999999,0.5666666666666667,0,0,0.08626034979858974
738,Picture B,RH_4,94,0,0.1,0.12733333333333335,0.3666666666666667,0.10074074074074074,-0.02733333333333335,-0.2666666666666667,-0.0007407407407407363,0.16970792742439597,0.02703703703703704,0.6,0.6666666666666666,0.8666666666666667,0,0,0.06332812346078678
739,Picture C,RH_4,94,0,0.16666666666666666,0.225,0.48,0.174,-0.05833333333333335,-0.3133333333333333,-0.0073333333333333315,0.2467083795394991,0.045426666666666685,0.72,0.74,0.5599999999999999,0,0,0.07510281146033429
740,Picture D,RH_4,94,1,0.36666666666666653,0.265,0.5,0.12894736842105264,0.10166666666666667,-0.13333333333333336,0.237719298245614,0.13657506198328198,0.01724747474747475,0.5909090909090909,0.8,0.5181818181818182,0,1,0.7279830495127309
741,Picture E,RH_4,94,0,0.2,0.11266666666666668,0.18333333333333332,0.095,0.08733333333333332,0.016666666666666663,0.105,0.12057270180799592,0.01537037037037037,0.4266666666666668,0.5666666666666667,0.7833333333333332,0,0,0.21574433599694873
742,Picture F,RH_4,94,0,0.06666666666666668,0.12666666666666665,0.6499999999999999,0.08928571428571429,-0.05999999999999999,-0.5833333333333333,-0.022619047619047625,0.5425758129338693,0.0811111111111111,0.6000000000000001,0.95,0.30000000000000004,0,0,0.06144160613666191
743,Picture A,RH_4,95,0,0.03333333333333333,0.13433333333333333,0.2,0.13206896551724134,-0.10099999999999999,-0.16666666666666669,-0.09873563218390803,0.3128571428571429,0.03444444444444445,0.3,0.7,0.7,0,0,0.09828350555727897
744,Picture B,RH_4,95,0,0.0,0.124,0.0,0.124,-0.124,0.0,-0.124,0.0,0.0,0.0,0.0,0.0,0,0,0.010285566320142514
745,Picture C,RH_4,95,0,0.13333333333333333,0.151,0.2875,0.13,-0.017666666666666664,-0.15416666666666665,0.003333333333333327,0.22150476673309494,0.02756111111111111,0.3275,0.6,0.525,0,0,0.0728099767222478
746,Picture D,RH_4,95,1,0.4,0.23066666666666666,0.4166666666666667,0.10666666666666667,0.16933333333333336,-0.01666666666666672,0.2933333333333333,0.20765260546404907,0.023268518518518518,0.4958333333333334,0.6916666666666665,0.6166666666666667,0,1,0.7733379606189393
747,Picture E,RH_4,95,0,0.13333333333333333,0.17800000000000002,0.4075,0.1426923076923077,-0.04466666666666666,-0.2741666666666667,-0.00935897435897437,0.3567340807622655,0.05345833333333334,0.4175,0.6499999999999999,0.75,0,0,0.06603954885793209
